"company_id","region_code","coverage"
"moodys_rms","SAS",2
"mitiga_solutions","SAS",2
"climateai","SAS",2
"descartes_underwriting","SAS",2
"sylvera","SAS",2
"bezero_carbon","SAS",2
"carbon_mapper","SAS",2
"chloris_geospatial","SAS",2
"nielsen","SAS",2
"comscore","SAS",1
"samba_tv","SAS",1
"ispot_tv","SAS",0
"videoamp","SAS",0
"similarweb","SAS",3
"sensor_tower","SAS",3
"yipitdata","SAS",0
"m_science","SAS",0
"consumer_edge","SAS",0
"earnest_analytics","SAS",0
"facteus","SAS",0
"measurable_ai","SAS",2
"plaid","SAS",0
"tink","SAS",0
"kpler","SAS",3
"vortexa","SAS",3
"windward_ai","SAS",3
"panjiva","SAS",3
"importgenius","SAS",3
"iqvia","SAS",2
"komodo_health","SAS",0
"truveta","SAS",0
"healthverity","SAS",0
"tempus_ai","SAS",0
"datavant","SAS",0
"flatiron_health","SAS",0
"trinetx","SAS",1
"picnichealth","SAS",0
"evidation_health","SAS",0
"medidata","SAS",2
"veeva_crossix","SAS",0
"definitive_healthcare","SAS",0
"uk_biobank","SAS",0
"bgi_genomics","SAS",1
"samsara","SAS",0
"geotab","SAS",1
"inrix","SAS",1
"tomtom","SAS",2
"here_technologies","SAS",2
"cambridge_mobile","SAS",0
"arity","SAS",0
"smartcar","SAS",0
"high_mobility","SAS",0
"dataminr","SAS",2
"recorded_future","SAS",2
"meltwater","SAS",2
"brandwatch","SAS",2
"talkwalker","SAS",2
"sprinklr","SAS",2
"graphika","SAS",2
"babel_street","SAS",2
"sayari","SAS",3
"kharon","SAS",2
"janes","SAS",2
"acled","SAS",3
"gdelt","SAS",3
"bellingcat","SAS",2
"newsguard","SAS",1
"zoominfo","SAS",1
"apollo_io","SAS",2
"cognism","SAS",1
"lusha","SAS",2
"people_data_labs","SAS",2
"opencorporates","SAS",1
"moodys_bvd","SAS",2
"pitchbook","SAS",2
"crunchbase","SAS",2
"tracxn","SAS",2
"dealroom","SAS",2
"numerator","SAS",1
"profitero","SAS",2
"dataweave","SAS",2
"intelligence_node","SAS",2
"trax_retail","SAS",2
"dunnhumby","SAS",1
"eightyfour_51","SAS",0
"clearview_ai","SAS",2
"pimeyes","SAS",2
"tools_for_humanity","SAS",1
"yoti","SAS",1
"idemia","SAS",2
"sensetime","SAS",1
"megvii","SAS",1
"hikvision","SAS",3
"arab_advisors","SAS",0
"asdaa_bcw","SAS",0
"insight_discovery","SAS",0
"ventures_middle_east","SAS",0
"space42","SAS",3
"presight_ai","SAS",1
"lucidya","SAS",0
"mozn","SAS",0
"crowd_analyzer","SAS",0
"tarjama","SAS",0
"idsc_egypt","SAS",0
"rada_research","SAS",0
"statistics_lebanon","SAS",0
"information_international","SAS",0
"scpr_syria","SAS",0
"yemen_polling_center","SAS",0
"diwan_research","SAS",0
"immar_rc","SAS",0
"sunergia","SAS",0
"iranpoll","SAS",0
"turkiye_raporu","SAS",0
"geocartography","SAS",0
"near_east_consulting","SAS",0
"jmcc","SAS",0
"zogby_research","SAS",0
"reach_initiative","SAS",2
"acaps","SAS",3
"afriksurvey","SAS",0
"sagapoll","SAS",0
"dalberg_research","SAS",0
"stears","SAS",0
"datalens_africa","SAS",0
"creditregistry","SAS",0
"indicina","SAS",0
"africa_polling_institute","SAS",0
"global_infoanalytics","SAS",0
"amini","SAS",0
"research_solutions_africa","SAS",0
"msurvey","SAS",0
"echo_mobile","SAS",0
"viamo","SAS",3
"twaweza","SAS",0
"research_world_intl","SAS",0
"charis_uas","SAS",0
"digital_umuganda","SAS",0
"somali_public_agenda","SAS",0
"mpoi_zimbabwe","SAS",0
"social_research_foundation","SAS",0
"eighty20","SAS",0
"lightstone","SAS",0
"lelapa_ai","SAS",0
"masakhane","SAS",0
"awarri","SAS",0
"romir","SAS",0
"mediascope","SAS",0
"ipsos_comcon","SAS",0
"tiburon_research","SAS",0
"anketolog","SAS",0
"sberindex","SAS",0
"yandex_data","SAS",0
"baw_belarus","SAS",0
"bisam","SAS",0
"demoscope_kz","SAS",0
"ijtimoiy_fikr","SAS",0
"questmobile","SAS",0
"analysys_yiguan","SAS",0
"iimedia","SAS",0
"talkingdata","SAS",0
"aurora_mobile","SAS",0
"miaozhen_admaster","SAS",0
"qichacha","SAS",0
"tianyancha","SAS",0
"wind_information","SAS",0
"intron_health","SAS",0
"african_languages_lab","SAS",0
"aflabox","SAS",0
"tolbi","SAS",0
"soko_aerial","SAS",0
"geoinfotech","SAS",0
"helium_health","SAS",0
"pula","SAS",0
"apollo_agriculture","SAS",0
"hello_tractor","SAS",0
"mpharma","SAS",0
"ehealth_africa","SAS",0
"lacuna_fund","SAS",2
"makerere_ai","SAS",0
"cntxt_ai","SAS",0
"arabic_ai","SAS",0
"aydi","SAS",0
"widebot","SAS",0
"mawdoo3","SAS",0
"aaru","SAS",2
"simile","SAS",2
"conveo","SAS",1
"perspective_ai","SAS",1
"theysaid","SAS",1
"versive","SAS",1
"hivemapper","SAS",1
"dimo","SAS",0
"weatherxm","SAS",1
"nova_labs_helium","SAS",1
"safecast","SAS",1
"biobot","SAS",0
"verily","SAS",0
"wastewaterscan","SAS",0
"hawkeye_360","SAS",3
"unseenlabs","SAS",3
"kleos_space","SAS",3
"naturemetrics","SAS",2
"rainforest_connection","SAS",1
"fugro","SAS",3
"clarity_movement","SAS",2
"aclima","SAS",0
"nuview","SAS",3
"orbital_sidekick","SAS",3
"wyvern","SAS",3
"hydrosat","SAS",3
"muon_space","SAS",3
"myriota","SAS",1
"astrocast","SAS",1
"nearmap","SAS",2
"vexcel_imaging","SAS",2
"airqo","SAS",0
"code_for_africa","SAS",0
"aerobotics","SAS",2
"ujuzikilimo","SAS",0
"robocare","SAS",0
"astral_aerial","SAS",0
"earthranger","SAS",0
"falcon_eye_drones","SAS",0
"falcon_3d","SAS",0
"digital_earth_africa","SAS",0
"sansa","SAS",0
"nasrda","SAS",0
"egsa","SAS",0
"kenya_space_agency","SAS",0
"essti","SAS",0
"mbrsc","SAS",0
"tubitak_uzay","SAS",0
"imagesat","SAS",3
"taranis","SAS",2
"agritask","SAS",2
"asterra","SAS",3
"norc","SAS",1
"westat","SAS",0
"rti_international","SAS",2
"mathematica","SAS",1
"abt_global","SAS",2
"ssrs","SAS",0
"icf_international","SAS",3
"quinnipiac_poll","SAS",0
"marist_poll","SAS",0
"monmouth_poll","SAS",0
"siena_research","SAS",0
"emerson_polling","SAS",0
"surveyusa","SAS",0
"prri","SAS",0
"ap_norc","SAS",0
"civiqs","SAS",0
"echelon_insights","SAS",0
"data_for_progress","SAS",0
"cygnal","SAS",0
"leger","SAS",0
"angus_reid_institute","SAS",0
"nanos_research","SAS",0
"ekos_research","SAS",0
"abacus_data","SAS",0
"environics_research","SAS",0
"skywatch","SAS",3
"mda_space","SAS",3
"ecopia_ai","SAS",3
"farmers_edge","SAS",0
"deveron","SAS",0
"semios","SAS",0
"bluedot","SAS",2
"local_logic","SAS",0
"riskthinking_ai","SAS",2
"triton_digital","SAS",2
"descartes_datamyne","SAS",3
"browse_ai","SAS",2
"internet_archive","SAS",2
"exa_ai","SAS",2
"altana","SAS",3
"project44","SAS",3
"fourkites","SAS",3
"clear_secure","SAS",0
"id_me","SAS",0
"socure","SAS",0
"observa","SAS",0
"ookla","SAS",1
"purpleair","SAS",1
"motive","SAS",0
"lytx","SAS",0
"catalina_marketing","SAS",1
"inmar_intelligence","SAS",0
"data_axle","SAS",0
"bombora","SAS",2
"thinknum","SAS",1
"om1","SAS",0
"verana_health","SAS",0
"atropos_health","SAS",0
"aetion","SAS",0
"edison_research","SAS",0
"luminate_data","SAS",2
"flashpoint","SAS",2
"zignal_labs","SAS",2
"albedo","SAS",3
"centaur_labs","SAS",3
"fulcrum_app","SAS",3
"rep_data","SAS",2
"understanding_america","SAS",0
"forsa","SAS",0
"infratest_dimap","SAS",0
"allensbach","SAS",0
"civey","SAS",0
"insa_consulere","SAS",0
"infas","SAS",0
"gesis","SAS",1
"soep_diw","SAS",0
"ororatech","SAS",3
"liveeo","SAS",3
"constellr","SAS",3
"limesurvey","SAS",3
"agf_videoforschung","SAS",0
"ifop","SAS",1
"opinionway","SAS",0
"bva_xsight","SAS",1
"elabe","SAS",0
"odoxa","SAS",0
"csa_research","SAS",0
"credoc","SAS",0
"scrapingbee","SAS",2
"shippeo","SAS",2
"owkin","SAS",0
"doxa","SAS",0
"swg_italia","SAS",0
"cerved","SAS",0
"auditel_italia","SAS",0
"e_geos","SAS",3
"planetek_italia","SAS",2
"sigma_dos","SAS",1
"gad3","SAS",1
"metroscopia","SAS",0
"cuarenta_db","SAS",0
"kido_dynamics","SAS",0
"deimos_imaging","SAS",3
"marktest","SAS",0
"intercampus","SAS",0
"metron_analysis","SAS",0
"kapa_research","SAS",0
"marinetraffic","SAS",3
"kieskompas","SAS",1
"io_research","SAS",0
"motivaction","SAS",0
"nipo_nfield","SAS",3
"lifelines","SAS",0
"ivox","SAS",0
"sora_institute","SAS",0
"gfs_bern","SAS",0
"sotomo","SAS",0
"link_institut","SAS",0
"red_c","SAS",0
"epinion","SAS",1
"voxmeter","SAS",0
"novus","SAS",0
"taloustutkimus","SAS",0
"finngen","SAS",0
"decode_genetics","SAS",0
"signicat","SAS",1
"natcen","SAS",0
"understanding_society","SAS",0
"uk_data_service","SAS",0
"opinium","SAS",1
"survation","SAS",0
"deltapoll","SAS",0
"focaldata","SAS",1
"jl_partners","SAS",1
"more_in_common","SAS",1
"bmg_research","SAS",0
"signal_ai","SAS",2
"rezatec","SAS",2
"open_cosmos","SAS",3
"iproov","SAS",1
"truelayer","SAS",0
"yapily","SAS",0
"our_future_health","SAS",0
"lifebit","SAS",0
"ovilongwa","SAS",0
"star_awards_bwa","SAS",0
"igd_burkina","SAS",0
"gradis_burundi","SAS",0
"afrosondagem","SAS",0
"cible_cameroun","SAS",0
"laereag_tchad","SAS",0
"avenir_nepad_congo","SAS",0
"cofinco_comores","SAS",0
"zechlab","SAS",0
"qa_strategic_swz","SAS",0
"abcon_ethiopia","SAS",0
"cergep_gabon","SAS",0
"stat_view_guinea","SAS",0
"igpad_guinea_bissau","SAS",0
"advision_lesotho","SAS",0
"cdg_liberia","SAS",0
"coef_resources","SAS",0
"csr_malawi","SAS",0
"great_mali","SAS",0
"sista_consult","SAS",0
"straconsult_mus","SAS",0
"gsc_morocco","SAS",0
"cs_research_moz","SAS",0
"survey_warehouse","SAS",0
"lasdel_niger","SAS",0
"cres_senegal","SAS",0
"igr_sierra_leone","SAS",0
"sudan_polling_center","SAS",0
"repoa_tanzania","SAS",0
"crpd_gambia","SAS",0
"crop_togo","SAS",0
"hatchile_uganda","SAS",0
"cesor_zambia","SAS",0
"smile_identity","SAS",1
"zindi","SAS",2
"kartoza","SAS",2
"geoterraimage","SAS",2
"spatial_collective","SAS",0
"ramani_huria","SAS",0
"farmerline","SAS",0
"esoko","SAS",1
"sunculture","SAS",0
"thriveagric","SAS",0
"mono_nigeria","SAS",0
"stitch_za","SAS",0
"metropol_kenya","SAS",0
"crc_credit_bureau","SAS",0
"africa_check","SAS",1
"dubawa","SAS",1
"ilara_health","SAS",0
"jacaranda_health","SAS",0
"reelforge","SAS",1
"prembly","SAS",1
"youverify","SAS",1
"data_science_nigeria","SAS",0
"icog_labs","SAS",2
"lesan_ai","SAS",0
"kobo360","SAS",2
"lori_systems","SAS",2
"irsm_algeria","SAS",0
"cread_algeria","SAS",0
"optimar","SAS",0
"orc_arastirma","SAS",0
"avrasya_arastirma","SAS",0
"genar","SAS",0
"yoneylem","SAS",0
"sonar_arastirma","SAS",0
"gezici_arastirma","SAS",0
"mak_danismanlik","SAS",0
"piar_arastirma","SAS",0
"insider_tr","SAS",1
"acrps_doha","SAS",0
"sesri_qatar","SAS",0
"qcri","SAS",2
"sdaia","SAS",0
"elm_saudi","SAS",0
"saudi_space_agency","SAS",0
"simah","SAS",0
"derasat","SAS",0
"cri_lebanon","SAS",0
"infopro_lebanon","SAS",1
"albayan_iraq","SAS",0
"mas_palestine","SAS",0
"altibbi","SAS",0
"maqsam","SAS",2
"el_zanaty","SAS",0
"i_score_egypt","SAS",0
"intella_ai","SAS",2
"marocmetrie","SAS",0
"aarc_international","SAS",0
"chifco","SAS",0
"m42","SAS",0
"aecb","SAS",0
"derq","SAS",0
"israel_democracy_institute","SAS",0
"zencity","SAS",1
"cognyte","SAS",2
"ahri_south_africa","SAS",0
"agincourt_wits","SAS",0
"saprin","SAS",0
"aphrc","SAS",0
"kemri_wellcome","SAS",0
"ifakara_health","SAS",0
"manhica_cisim","SAS",0
"mrc_gambia","SAS",0
"navrongo_hrc","SAS",0
"rakai_health","SAS",0
"malawi_liverpool_wellcome","SAS",0
"cidrz","SAS",0
"kersa_hdss","SAS",0
"nouna_crsn","SAS",0
"apcc","SAS",0
"h3africa","SAS",0
"hsrc","SAS",0
"saldru","SAS",0
"datafirst","SAS",0
"isser_ghana","SAS",0
"eprc_uganda","SAS",0
"esrf_tanzania","SAS",0
"csea_nigeria","SAS",0
"pesacheck","SAS",1
"freshly_ground_insights","SAS",0
"columinate","SAS",0
"persian_cohort","SAS",0
"golestan_cohort","SAS",0
"qatar_biobank","SAS",0
"moroccan_genome","SAS",0
"afristat","SAS",2
"statafric","SAS",2
"afdb_statistics","SAS",2
"sanbi","SAS",0
"africas_talking","SAS",0
"onafriq","SAS",0
"cellulant","SAS",0
"codesria","SAS",0
"aerc","SAS",0
"pasgr","SAS",0
"iss_africa","SAS",1
"nextier_spd","SAS",0
"heritage_institute","SAS",0
"zeparu","SAS",0
"bidpa","SAS",0
"ippr_namibia","SAS",0
"nkafu","SAS",0
"cires_ivoire","SAS",0
"iese_mozambique","SAS",0
"zipar","SAS",0
"riwi","SAS",2
"pricestats","SAS",1
"soundthinking","SAS",0
"alphonso","SAS",1
"opensignal","SAS",1
"nexar","SAS",0
"geodnet","SAS",1
"wingbits","SAS",1
"flightradar24","SAS",1
"karya","SAS",3
"airwars","SAS",1
"mnemonic","SAS",1
"forensic_architecture","SAS",2
"atlas_ai","SAS",2
"fraym","SAS",0
"rs_metrics","SAS",1
"yodlee","SAS",0
"empatica","SAS",0
"sonde_health","SAS",0
"origin_wireless","SAS",0
"vayyar","SAS",0
"bidgely","SAS",0
"wildlife_insights","SAS",1
"atlan_space","SAS",0
"cellebrite","SAS",3
"nso_group","SAS",3
"candiru","SAS",2
"paragon_solutions","SAS",2
"kando","SAS",0
"beehero","SAS",0
"seetree","SAS",2
"lean_technologies","SAS",0
"ushahidi","SAS",3
"sunbird_ai","SAS",0
"terragon","SAS",0
"zenvus","SAS",0
"dataphyte","SAS",0
"ipsos","SEA",3
"kantar","SEA",3
"niq","SEA",3
"circana","SEA",0
"gallup","SEA",2
"yougov","SEA",2
"morning_consult","SEA",2
"pew_research","SEA",2
"verian","SEA",1
"ipsos_mori_uk","SEA",0
"savanta","SEA",1
"system1_group","SEA",1
"euromonitor","SEA",3
"mintel","SEA",1
"statista","SEA",2
"m3_global_research","SEA",2
"escalent","SEA",1
"material_plus","SEA",1
"c_space","SEA",1
"hall_and_partners","SEA",1
"appinio","SEA",1
"attest","SEA",1
"zappi","SEA",1
"suzy","SEA",0
"glimpse_ai","SEA",0
"listen_labs","SEA",1
"strella","SEA",0
"outset_ai","SEA",1
"cint","SEA",2
"dynata","SEA",2
"toluna","SEA",2
"bilendi","SEA",0
"norstat","SEA",0
"prolific","SEA",1
"cloudresearch","SEA",0
"purespectrum","SEA",1
"innovate_mr","SEA",1
"prodege","SEA",1
"disqo","SEA",0
"rakuten_insight","SEA",0
"borderless_access","SEA",2
"milieu_insight","SEA",3
"respondent_io","SEA",1
"qualtrics","SEA",2
"surveymonkey","SEA",3
"alchemer","SEA",3
"forsta","SEA",3
"sawtooth_software","SEA",3
"surveycto","SEA",3
"kobotoolbox","SEA",3
"odk","SEA",3
"commcare_dimagi","SEA",2
"ona","SEA",2
"mwater","SEA",3
"redcap","SEA",2
"gorilla_sc","SEA",3
"credamo","SEA",0
"wenjuanxing","SEA",0
"one_to_one_tunisia","SEA",0
"sigma_conseil","SEA",0
"emrhod_consulting","SEA",0
"elka_consulting","SEA",0
"bjka_consulting","SEA",0
"lms_csa_maroc","SEA",0
"baseera_egypt","SEA",0
"pcpsr","SEA",0
"awrad","SEA",0
"nama_strategic","SEA",0
"css_jordan","SEA",0
"iiacss","SEA",0
"parc_dubai","SEA",0
"ispa_iran","SEA",0
"gamaan","SEA",0
"konda","SEA",0
"metropoll","SEA",0
"areda_survey","SEA",0
"midgam_israel","SEA",0
"ipanel_israel","SEA",0
"arab_barometer","SEA",0
"afrobarometer","SEA",0
"cdd_ghana","SEA",0
"ijr_south_africa","SEA",0
"ids_nairobi","SEA",0
"ireg_benin","SEA",0
"infotrak","SEA",0
"tifa_research","SEA",0
"consumer_insight_africa","SEA",0
"geopoll","SEA",1
"sagaci_research","SEA",0
"noipolls","SEA",0
"sbm_intelligence","SEA",0
"practical_sampling","SEA",0
"ask_afrika","SEA",0
"plus94_research","SEA",0
"citizen_surveys","SEA",0
"busara_center","SEA",0
"ipa_research","SEA",1
"jpal","SEA",2
"laterite","SEA",0
"sixty_decibels","SEA",2
"lokniti_csds","SEA",0
"cvoter","SEA",0
"axis_my_india","SEA",0
"hansa_research","SEA",0
"q_and_q_research","SEA",0
"outline_india","SEA",0
"gallup_pakistan","SEA",0
"lsi_indonesia","SEA",3
"smrc_indonesia","SEA",3
"indikator_politik","SEA",3
"sws_philippines","SEA",3
"pulse_asia","SEA",3
"cimigo","SEA",3
"q_and_me","SEA",3
"indochina_research","SEA",3
"deka_research","SEA",3
"macromill","SEA",2
"intage","SEA",0
"nikkei_research","SEA",0
"cross_marketing","SEA",0
"embrain","SEA",0
"hankook_research","SEA",0
"realmeter","SEA",0
"gallup_korea","SEA",0
"horizon_china","SEA",0
"ctr_china","SEA",0
"csm_media","SEA",0
"datafolha","SEA",0
"ipec_brasil","SEA",0
"quaest","SEA",0
"atlasintel","SEA",0
"consulta_mitofsky","SEA",0
"enkoll","SEA",0
"buendia_marquez","SEA",0
"cadem","SEA",0
"invamer","SEA",0
"datexco","SEA",0
"cid_gallup","SEA",0
"poliarquia","SEA",0
"latinobarometro","SEA",0
"lapop","SEA",0
"levada_center","SEA",0
"vciom","SEA",0
"fom_russia","SEA",0
"russian_field","SEA",0
"kiis","SEA",0
"rating_group","SEA",0
"razumkov_centre","SEA",0
"info_sapiens","SEA",0
"gradus_research","SEA",0
"crrc","SEA",0
"act_georgia","SEA",0
"central_asia_barometer","SEA",0
"m_vector","SEA",0
"siar_research","SEA",0
"ipm_belarus","SEA",0
"roy_morgan","SEA",0
"essential_research","SEA",0
"oztam","SEA",0
"barb_uk","SEA",0
"mediametrie","SEA",0
"barc_india","SEA",0
"video_research_jp","SEA",0
"numeris","SEA",0
"scale_ai","SEA",2
"surge_ai","SEA",1
"mercor","SEA",2
"handshake_ai","SEA",0
"micro1","SEA",1
"turing_com","SEA",1
"invisible_tech","SEA",2
"appen","SEA",3
"toloka","SEA",2
"telus_digital_ai","SEA",3
"imerit","SEA",0
"sama","SEA",0
"cloudfactory","SEA",0
"superannotate","SEA",2
"labelbox","SEA",2
"snorkel_ai","SEA",1
"encord","SEA",1
"v7_labs","SEA",1
"kili_technology","SEA",0
"dataloop","SEA",1
"roboflow","SEA",2
"defined_ai","SEA",2
"shaip","SEA",1
"innodata","SEA",1
"transperfect_dataforce","SEA",2
"speechocean","SEA",2
"datatang","SEA",1
"magic_data_tech","SEA",1
"dataannotation_tech","SEA",1
"pareto_ai","SEA",1
"mturk","SEA",0
"clickworker","SEA",2
"premise_data","SEA",3
"streetbees","SEA",2
"roamler","SEA",0
"field_agent","SEA",1
"gigwalk","SEA",0
"glg","SEA",1
"third_bridge","SEA",1
"guidepoint","SEA",1
"alphasense","SEA",1
"dialectica","SEA",1
"bright_data","SEA",3
"oxylabs","SEA",2
"decodo","SEA",2
"zyte","SEA",2
"apify","SEA",2
"firecrawl","SEA",2
"tavily","SEA",2
"diffbot","SEA",2
"common_crawl","SEA",3
"promptcloud","SEA",2
"grepsr","SEA",2
"nimble_data","SEA",2
"coresignal","SEA",2
"acxiom","SEA",1
"experian","SEA",2
"equifax","SEA",0
"transunion","SEA",0
"liveramp","SEA",1
"epsilon","SEA",0
"lexisnexis_risk","SEA",1
"dun_bradstreet","SEA",2
"cotality","SEA",0
"verisk","SEA",1
"crif","SEA",1
"serasa_experian","SEA",0
"spokeo","SEA",0
"safegraph","SEA",1
"placer_ai","SEA",0
"veraset","SEA",0
"unacast","SEA",0
"foursquare","SEA",2
"kochava_collective","SEA",2
"azira","SEA",2
"advan_research","SEA",0
"huq_industries","SEA",0
"predicio","SEA",0
"positium","SEA",1
"teralytics","SEA",1
"orange_flux_vision","SEA",0
"flowminder","SEA",1
"planet_labs","SEA",3
"vantor","SEA",3
"blacksky","SEA",3
"iceye","SEA",3
"satellogic","SEA",3
"capella_space","SEA",3
"umbra_space","SEA",3
"airbus_ds_geo","SEA",3
"spire_global","SEA",3
"ursa_space","SEA",3
"pixxel","SEA",3
"skyfi","SEA",3
"earthdaily","SEA",3
"satvu","SEA",3
"ghgsat","SEA",3
"kayrros","SEA",2
"descartes_labs","SEA",3
"spaceknow","SEA",3
"synspective","SEA",3
"axelspace","SEA",3
"changguang","SEA",3
"twentyone_at","SEA",3
"tomorrow_io","SEA",2
"windborne","SEA",2
"saildrone","SEA",2
"sofar_ocean","SEA",3
"jupiter_intelligence","SEA",2
"first_street","SEA",0
"fathom_global","SEA",2
"jba_risk","SEA",2
"moodys_rms","SEA",2
"mitiga_solutions","SEA",2
"climateai","SEA",2
"descartes_underwriting","SEA",2
"sylvera","SEA",2
"bezero_carbon","SEA",2
"carbon_mapper","SEA",2
"chloris_geospatial","SEA",2
"nielsen","SEA",2
"comscore","SEA",1
"samba_tv","SEA",1
"ispot_tv","SEA",0
"videoamp","SEA",0
"similarweb","SEA",3
"sensor_tower","SEA",3
"yipitdata","SEA",0
"m_science","SEA",0
"consumer_edge","SEA",0
"earnest_analytics","SEA",0
"facteus","SEA",0
"measurable_ai","SEA",3
"plaid","SEA",0
"tink","SEA",0
"kpler","SEA",3
"vortexa","SEA",3
"windward_ai","SEA",3
"panjiva","SEA",2
"importgenius","SEA",2
"iqvia","SEA",2
"komodo_health","SEA",0
"truveta","SEA",0
"healthverity","SEA",0
"tempus_ai","SEA",0
"datavant","SEA",0
"flatiron_health","SEA",0
"trinetx","SEA",1
"picnichealth","SEA",0
"evidation_health","SEA",0
"medidata","SEA",2
"veeva_crossix","SEA",0
"definitive_healthcare","SEA",0
"uk_biobank","SEA",0
"bgi_genomics","SEA",2
"samsara","SEA",0
"geotab","SEA",1
"inrix","SEA",0
"tomtom","SEA",2
"here_technologies","SEA",2
"cambridge_mobile","SEA",0
"arity","SEA",0
"smartcar","SEA",0
"high_mobility","SEA",0
"dataminr","SEA",2
"recorded_future","SEA",2
"meltwater","SEA",2
"brandwatch","SEA",2
"talkwalker","SEA",2
"sprinklr","SEA",2
"graphika","SEA",2
"babel_street","SEA",2
"sayari","SEA",3
"kharon","SEA",2
"janes","SEA",2
"acled","SEA",3
"gdelt","SEA",3
"bellingcat","SEA",2
"newsguard","SEA",1
"zoominfo","SEA",1
"apollo_io","SEA",1
"cognism","SEA",0
"lusha","SEA",1
"people_data_labs","SEA",1
"opencorporates","SEA",2
"moodys_bvd","SEA",2
"pitchbook","SEA",1
"crunchbase","SEA",1
"tracxn","SEA",1
"dealroom","SEA",1
"numerator","SEA",1
"profitero","SEA",2
"dataweave","SEA",1
"intelligence_node","SEA",2
"trax_retail","SEA",3
"dunnhumby","SEA",1
"eightyfour_51","SEA",0
"clearview_ai","SEA",2
"pimeyes","SEA",2
"tools_for_humanity","SEA",2
"yoti","SEA",1
"idemia","SEA",2
"sensetime","SEA",2
"megvii","SEA",2
"hikvision","SEA",3
"arab_advisors","SEA",0
"asdaa_bcw","SEA",0
"insight_discovery","SEA",0
"ventures_middle_east","SEA",0
"space42","SEA",3
"presight_ai","SEA",1
"lucidya","SEA",0
"mozn","SEA",0
"crowd_analyzer","SEA",0
"tarjama","SEA",0
"idsc_egypt","SEA",0
"rada_research","SEA",0
"statistics_lebanon","SEA",0
"information_international","SEA",0
"scpr_syria","SEA",0
"yemen_polling_center","SEA",0
"diwan_research","SEA",0
"immar_rc","SEA",0
"sunergia","SEA",0
"iranpoll","SEA",0
"turkiye_raporu","SEA",0
"geocartography","SEA",0
"near_east_consulting","SEA",0
"jmcc","SEA",0
"zogby_research","SEA",0
"reach_initiative","SEA",1
"acaps","SEA",2
"afriksurvey","SEA",0
"sagapoll","SEA",0
"dalberg_research","SEA",0
"stears","SEA",0
"datalens_africa","SEA",0
"creditregistry","SEA",0
"indicina","SEA",0
"africa_polling_institute","SEA",0
"global_infoanalytics","SEA",0
"amini","SEA",0
"research_solutions_africa","SEA",0
"msurvey","SEA",0
"echo_mobile","SEA",0
"viamo","SEA",2
"twaweza","SEA",0
"research_world_intl","SEA",0
"charis_uas","SEA",0
"digital_umuganda","SEA",0
"somali_public_agenda","SEA",0
"mpoi_zimbabwe","SEA",0
"social_research_foundation","SEA",0
"eighty20","SEA",0
"lightstone","SEA",0
"lelapa_ai","SEA",0
"masakhane","SEA",0
"awarri","SEA",0
"romir","SEA",0
"mediascope","SEA",0
"ipsos_comcon","SEA",0
"tiburon_research","SEA",0
"anketolog","SEA",0
"sberindex","SEA",0
"yandex_data","SEA",0
"baw_belarus","SEA",0
"bisam","SEA",0
"demoscope_kz","SEA",0
"ijtimoiy_fikr","SEA",0
"questmobile","SEA",0
"analysys_yiguan","SEA",0
"iimedia","SEA",0
"talkingdata","SEA",0
"aurora_mobile","SEA",0
"miaozhen_admaster","SEA",0
"qichacha","SEA",0
"tianyancha","SEA",0
"wind_information","SEA",0
"intron_health","SEA",0
"african_languages_lab","SEA",0
"aflabox","SEA",0
"tolbi","SEA",0
"soko_aerial","SEA",0
"geoinfotech","SEA",0
"helium_health","SEA",0
"pula","SEA",0
"apollo_agriculture","SEA",0
"hello_tractor","SEA",0
"mpharma","SEA",0
